QtrYear,Qtr,County,JMS,Capacity,Beds,Deaths,Bookings,Releases,Measure,Total,Male,Female,Other Gender,Black,Native American,Other Race,White,Unknown Race,Non-Hispanic,Hispanic,Unknown Ethnicity,Not Available
2020,4,Park,Jail Tracker,255,200,0,105,105,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,Our JMS does not seperat felony vs misd. releases
2020,4,Park,Jail Tracker,255,200,0,105,105,Average LOS Misdemeanors,8,10,4,0,0,0,0,0,0,0,0,0,Our JMS does not keep the rest of these stats
2020,4,Park,Jail Tracker,255,200,0,105,105,Misdemeanor Releases,0,0,0,0,0,0,0,0,0,0,0,0,Our JMS does not seperat felony vs misd. releases
2020,4,Park,Jail Tracker,255,200,0,105,105,Homeless,3,3,0,0,0,0,0,3,0,3,0,0,
2020,4,Broomfield,New World,218,218,0,230,236,Number of inmates,48,37,10,1,6,0,0,30,12,36,12,0,
2020,4,Broomfield,New World,218,218,0,230,236,Sentenced,19,11,8,0,1,0,0,13,5,14,5,0,
2020,4,Broomfield,New World,218,218,0,230,236,Unsentenced - Hold,18,16,1,1,3,0,0,10,5,13,5,0,
2020,4,Broomfield,New World,218,218,0,230,236,Unsentenced - No Hold,11,10,1,0,2,0,0,7,2,9,2,0,
2020,4,Broomfield,New World,218,218,0,230,236,Unsentenced - No Hold Felonies,8,7,1,0,2,0,0,5,1,7,1,0,
2020,4,Broomfield,New World,218,218,0,230,236,Unsentenced - No Hold Misdemeanors,3,3,0,0,0,0,0,2,1,2,1,0,
2020,4,Broomfield,New World,218,218,0,230,236,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Broomfield,New World,218,218,0,230,236,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,"We classify medical, PC, reintegration and disciplinary as Ad Seg. Disciplinary are the only ones that meet the critera as defined (out of cell 2 hours or less per day)"
2020,4,Broomfield,New World,218,218,0,230,236,Competency Evaluation,1,1,0,0,0,0,0,1,0,1,0,0,"We counted only those who are still in our facility and awaiting competency, not ones who have gone to Pueblo State Hospital."
2020,4,Broomfield,New World,218,218,0,230,236,Average Daily Population,67,53,14,0,4,0,14,49,0,49,18,0,"Race and ethnicity stats were pulled for 7/1/19-6/30/20 and averaged per month, not divided by 365"
2020,4,Broomfield,New World,218,218,0,230,236,Average LOS Felonies,52,58,41,0,10,0,59,66,0,51,59,0,
2020,4,Broomfield,New World,218,218,0,230,236,Felony Releases,21,14,7,0,4,0,4,13,0,18,3,0,
2020,4,Broomfield,New World,218,218,0,230,236,Average LOS Misdemeanors,45,47,39,74,0,0,37,49,0,49,37,0,
2020,4,Broomfield,New World,218,218,0,230,236,Misdemeanor Releases,92,64,27,1,0,0,30,62,0,62,30,0,
2020,4,Broomfield,New World,218,218,0,230,236,Homeless,2,2,0,0,0,0,0,2,0,2,0,0,
2020,4,Clear Creek,E-Force,105,105,0,128,120,Number of inmates,66,57,9,0,7,0,0,58,1,37,26,3,
2020,4,Clear Creek,E-Force,105,105,0,128,120,Sentenced,4,4,0,0,0,0,0,4,0,2,2,0,
2020,4,Clear Creek,E-Force,105,105,0,128,120,Unsentenced - Hold,36,30,6,0,4,0,0,31,1,16,18,2,
2020,4,Clear Creek,E-Force,105,105,0,128,120,Unsentenced - No Hold,26,23,3,0,3,0,0,23,0,19,6,1,
2020,4,Clear Creek,E-Force,105,105,0,128,120,Unsentenced - No Hold Felonies,18,15,3,0,3,0,0,15,0,12,5,1,
2020,4,Clear Creek,E-Force,105,105,0,128,120,Unsentenced - No Hold Misdemeanors,8,8,0,0,0,0,0,8,0,7,1,0,
2020,4,Clear Creek,E-Force,105,105,0,128,120,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Clear Creek,E-Force,105,105,0,128,120,Administrative Segregation,2,2,0,0,0,0,0,2,0,1,1,0,
2020,4,Clear Creek,E-Force,105,105,0,128,120,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Clear Creek,E-Force,105,105,0,128,120,Average Daily Population,82,70.3,11.7,0,10.7,0,0,68.6,2.7,47.1,27.2,7.7,
2020,4,Clear Creek,E-Force,105,105,0,128,120,Average LOS Felonies,47.12,39.54,7.58,0,6.99,2.33,0.08,38.25,1.56,27.99,14.64,4.47,
2020,4,Clear Creek,E-Force,105,105,0,128,120,Felony Releases,237,193,44,0,17,1,2,210,7,167,40,30,
2020,4,Clear Creek,E-Force,105,105,0,128,120,Average LOS Misdemeanors,9.62,8.2,1.42,0,0.1,0,0,9.15,0.19,7.54,1.23,0.84,
2020,4,Clear Creek,E-Force,105,105,0,128,120,Misdemeanor Releases,345,268,77,0,11,0,5,320,9,243,50,52,
2020,4,Clear Creek,E-Force,105,105,0,128,120,Homeless,0,0,0,0,0,0,0,0,0,0,0,0,We do not track this
2020,4,Delta,Spillman,63,63,0,222,213,Number of inmates,52,41,11,0,0,0,10,38,4,38,10,4,
2020,4,Delta,Spillman,63,63,0,222,213,Sentenced,5,0,0,0,0,0,0,0,0,0,0,0,My JMS doesn't break sentenced inmates by Gender or Race/Ethnicity.
2020,4,Delta,Spillman,63,63,0,222,213,Unsentenced - Hold,2,0,0,0,0,0,0,0,0,0,0,0,My JMS doesn't break unsentenced inmates by Gender or Race/Ethnicity.
2020,4,Delta,Spillman,63,63,0,222,213,Unsentenced - No Hold,45,0,0,0,0,0,0,0,0,0,0,0,My JMS doesn't break unsentenced inmates by Gender or Race/Ethnicity.
2020,4,Delta,Spillman,63,63,0,222,213,Unsentenced - No Hold Felonies,8,0,0,0,0,0,0,0,0,0,0,0,My JMS doesn't break unsentenced inmates by Gender or Race/Ethnicity.
2020,4,Delta,Spillman,63,63,0,222,213,Unsentenced - No Hold Misdemeanors,44,0,0,0,0,0,0,0,0,0,0,0,My JMS doesn't break unsentenced inmates by Gender or Race/Ethnicity.
2020,4,Delta,Spillman,63,63,0,222,213,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,My JMS doesn't break Municipal inmates by Gender or Race/Ethnicity.
2020,4,Delta,Spillman,63,63,0,222,213,Administrative Segregation,4,0,0,0,0,0,0,0,0,0,0,0,My JMS doesn't break Administrative Segregation inmates by Gender or Race/Ethnicity.
2020,4,Delta,Spillman,63,63,0,222,213,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,My JMS doesn't break Competency Evaluation inmates by Gender or Race/Ethnicity.
2020,4,Delta,Spillman,63,63,0,222,213,Average Daily Population,53,40,13,0,1,1,5,42,4,43,8,2,
2020,4,Delta,Spillman,63,63,0,222,213,Average LOS Felonies,5,0,0,0,0,0,0,0,0,0,0,0,We had  5 total LOS days but my JMS doesn't break down for Felonies or Misdemeanors
2020,4,Delta,Spillman,63,63,0,222,213,Felony Releases,933,0,0,0,0,0,0,0,0,0,0,0,We had 933 total releases but my JMS doesn't break it down by Gender or Race/Ethnicity.
2020,4,Delta,Spillman,63,63,0,222,213,Average LOS Misdemeanors,5,0,0,0,0,0,0,0,0,0,0,0,We had  5 total LOS days but my JMS doesn't break down for Felonies or Misdemeanors
2020,4,Delta,Spillman,63,63,0,222,213,Misdemeanor Releases,933,0,0,0,0,0,0,0,0,0,0,0,We had 933 total releases but my JMS doesn't break it down by Gender or Race/Ethnicity.
2020,4,Delta,Spillman,63,63,0,222,213,Homeless,0,0,0,0,0,0,0,0,0,0,0,0,My JMS doesn't have a report to track homeless Gender or Race/Ethnicity
2020,4,Montezuma,EFORCE,104,104,0,330,305,Number of inmates,76,61,15,0,0,42,0,33,1,67,5,4,
2020,4,Montezuma,EFORCE,104,104,0,330,305,Sentenced,16,11,5,0,0,11,0,5,0,14,1,1,
2020,4,Montezuma,EFORCE,104,104,0,330,305,Unsentenced - Hold,2,1,1,0,0,2,0,0,0,2,0,0,
2020,4,Montezuma,EFORCE,104,104,0,330,305,Unsentenced - No Hold,58,49,9,0,0,29,0,28,1,51,4,3,
2020,4,Montezuma,EFORCE,104,104,0,330,305,Unsentenced - No Hold Felonies,42,38,4,0,0,18,0,23,1,36,4,2,
2020,4,Montezuma,EFORCE,104,104,0,330,305,Unsentenced - No Hold Misdemeanors,16,11,5,0,0,11,0,5,0,15,0,1,
2020,4,Montezuma,EFORCE,104,104,0,330,305,Municipal Charge,1,1,0,0,0,0,0,1,0,1,0,0,
2020,4,Montezuma,EFORCE,104,104,0,330,305,Administrative Segregation,9,9,0,0,0,3,0,6,0,8,1,0,
2020,4,Montezuma,EFORCE,104,104,0,330,305,Competency Evaluation,5,4,1,0,0,0,0,5,0,4,1,0,
2020,4,Montezuma,EFORCE,104,104,0,330,305,Average Daily Population,90,74,16,0,0,0,0,0,0,0,0,0,MCSO JMS is unable to provide the report for Race/ Ethnicity(Report in development)
2020,4,Montezuma,EFORCE,104,104,0,330,305,Average LOS Felonies,52,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Montezuma,EFORCE,104,104,0,330,305,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,MCSO JMS is unable to provide the report for Race/ Ethnicity(Report in development)
2020,4,Montezuma,EFORCE,104,104,0,330,305,Average LOS Misdemeanors,35,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Montezuma,EFORCE,104,104,0,330,305,Misdemeanor Releases,0,0,0,0,0,0,0,0,0,0,0,0,MCSO JMS is unable to provide the report for Race/ Ethnicity(Report in development)
2020,4,Montezuma,EFORCE,104,104,0,330,305,Homeless,12,10,2,0,0,6,0,6,0,12,0,0,
2020,4,Kit Carson,Zuercher,52,52,0,61,67,Number of inmates,11,10,1,0,1,0,0,10,0,11,0,0,
2020,4,Kit Carson,Zuercher,52,52,0,61,67,Sentenced,2,2,0,0,0,0,0,2,0,2,0,0,
2020,4,Kit Carson,Zuercher,52,52,0,61,67,Unsentenced - Hold,4,4,0,0,0,0,0,4,0,4,0,0,
2020,4,Kit Carson,Zuercher,52,52,0,61,67,Unsentenced - No Hold,5,4,1,0,1,0,0,4,0,5,0,0,
2020,4,Kit Carson,Zuercher,52,52,0,61,67,Unsentenced - No Hold Felonies,5,4,1,0,1,0,0,4,0,5,0,0,
2020,4,Kit Carson,Zuercher,52,52,0,61,67,Unsentenced - No Hold Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Kit Carson,Zuercher,52,52,0,61,67,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Kit Carson,Zuercher,52,52,0,61,67,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Kit Carson,Zuercher,52,52,0,61,67,Competency Evaluation,3,3,0,0,1,0,0,2,0,3,0,0,
2020,4,Kit Carson,Zuercher,52,52,0,61,67,Average Daily Population,0,0,0,0,0,0,0,0,0,0,0,0,New Management System can not pull data from last year.
2020,4,Kit Carson,Zuercher,52,52,0,61,67,Average LOS Felonies,0,0,0,0,0,0,0,0,0,0,0,0,New Management System can not pull data from last year.
2020,4,Kit Carson,Zuercher,52,52,0,61,67,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,New Management System can not pull data from last year.
2020,4,Kit Carson,Zuercher,52,52,0,61,67,Average LOS Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,New Management System can not pull data from last year.
2020,4,Kit Carson,Zuercher,52,52,0,61,67,Misdemeanor Releases,0,0,0,0,0,0,0,0,0,0,0,0,New Management System can not pull data from last year.
2020,4,Kit Carson,Zuercher,52,52,0,61,67,Homeless,2,1,1,0,0,0,0,2,0,2,0,0,
2020,4,Lincoln,Crimestar,40,40,0,84,69,Number of inmates,19,16,3,0,0,0,1,18,0,17,2,0,
2020,4,Lincoln,Crimestar,40,40,0,84,69,Sentenced,4,4,0,0,0,0,0,4,0,3,1,0,
2020,4,Lincoln,Crimestar,40,40,0,84,69,Unsentenced - Hold,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Lincoln,Crimestar,40,40,0,84,69,Unsentenced - No Hold,15,12,3,0,0,0,1,14,0,14,1,0,
2020,4,Lincoln,Crimestar,40,40,0,84,69,Unsentenced - No Hold Felonies,14,12,2,0,0,0,1,13,0,13,1,0,
2020,4,Lincoln,Crimestar,40,40,0,84,69,Unsentenced - No Hold Misdemeanors,1,0,1,0,0,0,0,1,0,1,0,0,
2020,4,Lincoln,Crimestar,40,40,0,84,69,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Lincoln,Crimestar,40,40,0,84,69,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Lincoln,Crimestar,40,40,0,84,69,Competency Evaluation,1,1,0,0,0,0,0,1,0,1,0,0,
2020,4,Lincoln,Crimestar,40,40,0,84,69,Average Daily Population,17.33,13.97,3.36,0,1.12,0.15,0.21,15.85,0,15.82,1.51,0,
2020,4,Lincoln,Crimestar,40,40,0,84,69,Average LOS Felonies,34.75,37.4,24.74,0,24.45,13.5,37.5,36.47,0,36.1,24.53,0,
2020,4,Lincoln,Crimestar,40,40,0,84,69,Felony Releases,129,102,27,0,11,4,2,112,0,114,15,0,
2020,4,Lincoln,Crimestar,40,40,0,84,69,Average LOS Misdemeanors,8.9,8.24,11.18,0,4.87,6.5,1,9.5,0,8.9,8.88,0,
2020,4,Lincoln,Crimestar,40,40,0,84,69,Misdemeanor Releases,201,156,45,0,23,2,1,175,0,176,25,0,
2020,4,Lincoln,Crimestar,40,40,0,84,69,Homeless,19,16,3,0,0,0,1,18,0,17,2,0,
2020,4,Weld,Spillman,763,954,0,1840,1889,Number of inmates,458,392,66,0,26,4,2,426,0,253,176,29,
2020,4,Weld,Spillman,763,954,0,1840,1889,Sentenced,254,218,36,0,11,2,1,240,0,115,123,16,
2020,4,Weld,Spillman,763,954,0,1840,1889,Unsentenced - Hold,25,23,2,0,3,0,0,22,0,16,3,6,
2020,4,Weld,Spillman,763,954,0,1840,1889,Unsentenced - No Hold,179,151,28,0,12,2,1,164,0,122,50,7,
2020,4,Weld,Spillman,763,954,0,1840,1889,Unsentenced - No Hold Felonies,156,135,21,0,9,1,1,145,0,108,44,4,
2020,4,Weld,Spillman,763,954,0,1840,1889,Unsentenced - No Hold Misdemeanors,23,16,7,0,3,1,0,19,0,14,6,3,
2020,4,Weld,Spillman,763,954,0,1840,1889,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Weld,Spillman,763,954,0,1840,1889,Administrative Segregation,31,28,3,0,5,2,1,23,0,20,9,2,
2020,4,Weld,Spillman,763,954,0,1840,1889,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Weld,Spillman,763,954,0,1840,1889,Average Daily Population,9615,7166,2449,0,411,65,82,27,9030,5342,3567,706,
2020,4,Weld,Spillman,763,954,0,1840,1889,Average LOS Felonies,52.86,57.79,38.11,0,48.25,65.75,89.85,18.47,52.67,50,57.09,53.25,
2020,4,Weld,Spillman,763,954,0,1840,1889,Felony Releases,4342,3254,1088,0,189,30,42,8,4073,2436,1623,283,
2020,4,Weld,Spillman,763,954,0,1840,1889,Average LOS Misdemeanors,12.47,12.64,11.97,0,9.72,11.48,9.37,3.26,12.66,13.66,11.82,7.24,
2020,4,Weld,Spillman,763,954,0,1840,1889,Misdemeanor Releases,5215,3867,1348,0,221,35,39,19,4901,2872,1924,419,
2020,4,Weld,Spillman,763,954,0,1840,1889,Homeless,105,92,13,0,10,0,1,94,0,67,30,8,
2020,4,Bent,E-Force,96,96,0,187,172,Number of inmates,47,43,4,0,2,0,0,45,0,24,23,0,
2020,4,Bent,E-Force,96,96,0,187,172,Sentenced,13,10,3,0,0,0,0,13,0,7,6,0,
2020,4,Bent,E-Force,96,96,0,187,172,Unsentenced - Hold,11,11,0,0,1,0,0,10,0,6,5,0,
2020,4,Bent,E-Force,96,96,0,187,172,Unsentenced - No Hold,23,22,1,0,1,0,0,22,0,11,12,0,
2020,4,Bent,E-Force,96,96,0,187,172,Unsentenced - No Hold Felonies,6,6,0,0,1,0,0,5,0,3,3,0,"bent county only, we hold for other counties not sure if they are felonies"
2020,4,Bent,E-Force,96,96,0,187,172,Unsentenced - No Hold Misdemeanors,8,7,1,0,0,0,0,8,0,5,3,0,"bent county only, we hold for other counties not sure if they are misdemeanors"
2020,4,Bent,E-Force,96,96,0,187,172,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Bent,E-Force,96,96,0,187,172,Administrative Segregation,4,4,0,0,0,0,0,4,0,1,3,0,
2020,4,Bent,E-Force,96,96,0,187,172,Competency Evaluation,4,4,0,0,0,0,0,4,0,2,2,0,
2020,4,Bent,E-Force,96,96,0,187,172,Average Daily Population,61,48,13,0,1,0,0,60,0,25,36,0,
2020,4,Bent,E-Force,96,96,0,187,172,Average LOS Felonies,120,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Bent,E-Force,96,96,0,187,172,Felony Releases,30,26,4,0,0,0,0,30,0,12,18,0,"bent county only, we hold for other counties not sure if they are felonies"
2020,4,Bent,E-Force,96,96,0,187,172,Average LOS Misdemeanors,44,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Bent,E-Force,96,96,0,187,172,Misdemeanor Releases,91,74,17,0,0,0,0,91,0,49,42,0,"bent county only, we hold for other counties not sure if they are misdemeanors"
2020,4,Bent,E-Force,96,96,0,187,172,Homeless,9,6,3,0,0,0,0,9,0,4,5,0,
2020,4,Adams,Tri Tech,1271,1678,2,2471,2285,Number of inmates,782,679,103,0,102,1,9,670,0,454,328,0,
2020,4,Adams,Tri Tech,1271,1678,2,2471,2285,Sentenced,253,226,27,0,30,1,1,221,0,149,104,0,
2020,4,Adams,Tri Tech,1271,1678,2,2471,2285,Unsentenced - Hold,32,28,4,0,4,0,0,28,0,21,11,0,
2020,4,Adams,Tri Tech,1271,1678,2,2471,2285,Unsentenced - No Hold,497,425,72,0,68,0,8,421,0,284,213,0,
2020,4,Adams,Tri Tech,1271,1678,2,2471,2285,Unsentenced - No Hold Felonies,381,333,48,0,52,0,7,322,0,226,155,0,
2020,4,Adams,Tri Tech,1271,1678,2,2471,2285,Unsentenced - No Hold Misdemeanors,116,92,24,0,16,0,1,99,0,58,58,0,
2020,4,Adams,Tri Tech,1271,1678,2,2471,2285,Municipal Charge,3,2,1,0,0,0,0,3,0,3,0,0,
2020,4,Adams,Tri Tech,1271,1678,2,2471,2285,Administrative Segregation,31,26,5,0,4,0,1,26,0,20,11,0,
2020,4,Adams,Tri Tech,1271,1678,2,2471,2285,Competency Evaluation,17,14,3,0,3,0,0,14,0,10,7,0,
2020,4,Adams,Tri Tech,1271,1678,2,2471,2285,Average Daily Population,656,0,0,0,0,0,0,0,0,0,0,0,"not broke out by gender, race,  ethnicity"
2020,4,Adams,Tri Tech,1271,1678,2,2471,2285,Average LOS Felonies,34,38,21,0,35,73,38,34,0,29,32,0,
2020,4,Adams,Tri Tech,1271,1678,2,2471,2285,Felony Releases,6180,4770,1410,0,691,14,71,5404,0,3593,2587,0,
2020,4,Adams,Tri Tech,1271,1678,2,2471,2285,Average LOS Misdemeanors,22,27,9,0,65,9,7,18,0,13,13,0,
2020,4,Adams,Tri Tech,1271,1678,2,2471,2285,Misdemeanor Releases,7121,5255,1866,0,732,21,48,6320,0,3817,3304,0,
2020,4,Adams,Tri Tech,1271,1678,2,2471,2285,Homeless,64,53,11,0,10,0,0,54,0,38,26,0,
2020,4,Mesa,New World,553,395,1,783,723,Number of inmates,358,313,45,0,24,2,1,330,1,264,87,7,
2020,4,Mesa,New World,553,395,1,783,723,Sentenced,23,21,2,0,3,0,0,20,0,20,3,0,
2020,4,Mesa,New World,553,395,1,783,723,Unsentenced - Hold,51,48,3,0,5,1,0,45,0,31,18,2,
2020,4,Mesa,New World,553,395,1,783,723,Unsentenced - No Hold,284,244,40,0,16,1,1,265,1,213,66,5,
2020,4,Mesa,New World,553,395,1,783,723,Unsentenced - No Hold Felonies,250,215,35,0,14,1,1,233,1,185,61,4,
2020,4,Mesa,New World,553,395,1,783,723,Unsentenced - No Hold Misdemeanors,34,29,5,0,2,0,0,32,0,28,5,1,
2020,4,Mesa,New World,553,395,1,783,723,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Mesa,New World,553,395,1,783,723,Administrative Segregation,61,56,5,0,6,0,0,55,0,48,13,0,
2020,4,Mesa,New World,553,395,1,783,723,Competency Evaluation,14,10,4,0,1,0,0,13,0,10,4,0,
2020,4,Mesa,New World,553,395,1,783,723,Average Daily Population,476.2,387.6,88.6,0,26.6,5.4,3.1,440,1.1,372.1,97,7.1,
2020,4,Mesa,New World,553,395,1,783,723,Average LOS Felonies,33,44,26,0,45,37,18,33,44,35,46,53,
2020,4,Mesa,New World,553,395,1,783,723,Felony Releases,2005,1510,495,0,99,20,18,1862,6,338,1630,37,
2020,4,Mesa,New World,553,395,1,783,723,Average LOS Misdemeanors,5,6,3,0,8,2,26,5,2,5,5,9,
2020,4,Mesa,New World,553,395,1,783,723,Misdemeanor Releases,1441,1053,388,0,52,7,9,1370,3,1217,202,22,
2020,4,Mesa,New World,553,395,1,783,723,Homeless,43,36,7,0,3,0,0,40,0,35,7,1,
2020,4,Summit,New World,94,94,0,139,138,Number of inmates,27,25,2,0,1,1,10,15,0,18,9,0,Population down due to COVID-19
2020,4,Summit,New World,94,94,0,139,138,Sentenced,7,7,0,0,0,1,1,5,0,6,1,0,Population down due to COVID-19
2020,4,Summit,New World,94,94,0,139,138,Unsentenced - Hold,2,1,1,0,0,0,0,2,0,2,0,0,Population down due to COVID-19
2020,4,Summit,New World,94,94,0,139,138,Unsentenced - No Hold,18,17,1,0,1,0,9,8,0,10,8,0,Population down due to COVID-19
2020,4,Summit,New World,94,94,0,139,138,Unsentenced - No Hold Felonies,0,0,0,0,0,0,0,0,0,0,0,0,We do not have the program to pull these stats from our JMS.
2020,4,Summit,New World,94,94,0,139,138,Unsentenced - No Hold Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,We do not have the program to pull these stats from our JMS.
2020,4,Summit,New World,94,94,0,139,138,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Summit,New World,94,94,0,139,138,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Summit,New World,94,94,0,139,138,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Summit,New World,94,94,0,139,138,Average Daily Population,46,43,3,0,2,1,14,29,0,32,14,0,
2020,4,Summit,New World,94,94,0,139,138,Average LOS Felonies,0,0,0,0,0,0,0,0,0,0,0,0,We do not have the program to pull these stats from our JMS.
2020,4,Summit,New World,94,94,0,139,138,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,We do not have the program to pull these stats from our JMS.
2020,4,Summit,New World,94,94,0,139,138,Average LOS Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,We do not have the program to pull these stats from our JMS.
2020,4,Summit,New World,94,94,0,139,138,Misdemeanor Releases,0,0,0,0,0,0,0,0,0,0,0,0,We do not have the program to pull these stats from our JMS.
2020,4,Summit,New World,94,94,0,139,138,Homeless,5,5,0,0,1,0,0,4,0,5,0,0,Population down due to COVID-19
2020,4,Routt,Spillman,68,56,0,101,95,Number of inmates,26,19,7,0,0,0,0,22,1,0,3,0,
2020,4,Routt,Spillman,68,56,0,101,95,Sentenced,9,0,0,0,0,0,0,0,0,0,0,0,"System does not break down by gender, race or ethnicity"
2020,4,Routt,Spillman,68,56,0,101,95,Unsentenced - Hold,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Routt,Spillman,68,56,0,101,95,Unsentenced - No Hold,17,0,0,0,0,0,0,0,0,0,0,0,"System does not break down by gender, race or ethnicity"
2020,4,Routt,Spillman,68,56,0,101,95,Unsentenced - No Hold Felonies,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Routt,Spillman,68,56,0,101,95,Unsentenced - No Hold Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Routt,Spillman,68,56,0,101,95,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Routt,Spillman,68,56,0,101,95,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Routt,Spillman,68,56,0,101,95,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Routt,Spillman,68,56,0,101,95,Average Daily Population,27,20,7,0,1,0,1,23,2,23,2,2,
2020,4,Routt,Spillman,68,56,0,101,95,Average LOS Felonies,15,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Routt,Spillman,68,56,0,101,95,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,System does not break down by felony for release
2020,4,Routt,Spillman,68,56,0,101,95,Average LOS Misdemeanors,3,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Routt,Spillman,68,56,0,101,95,Misdemeanor Releases,0,0,0,0,0,0,0,0,0,0,0,0,System does not break down by misdemeanor for release
2020,4,Routt,Spillman,68,56,0,101,95,Homeless,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Custer,Omingo,12,12,0,27,27,Number of inmates,4,4,0,0,0,1,0,3,0,4,0,0,
2020,4,Custer,Omingo,12,12,0,27,27,Sentenced,3,3,0,0,0,1,0,2,0,3,0,0,
2020,4,Custer,Omingo,12,12,0,27,27,Unsentenced - Hold,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Custer,Omingo,12,12,0,27,27,Unsentenced - No Hold,1,1,0,0,0,0,0,1,0,1,0,0,
2020,4,Custer,Omingo,12,12,0,27,27,Unsentenced - No Hold Felonies,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Custer,Omingo,12,12,0,27,27,Unsentenced - No Hold Misdemeanors,1,1,0,0,0,0,0,1,0,1,0,0,
2020,4,Custer,Omingo,12,12,0,27,27,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Custer,Omingo,12,12,0,27,27,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Custer,Omingo,12,12,0,27,27,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Custer,Omingo,12,12,0,27,27,Average Daily Population,3,3,0,0,0,1,0,2,0,3,0,0,
2020,4,Custer,Omingo,12,12,0,27,27,Average LOS Felonies,25.5,38,1,0,2,2,14,21,0,25,14,0,
2020,4,Custer,Omingo,12,12,0,27,27,Felony Releases,39,38,1,0,2,2,14,21,0,25,14,0,
2020,4,Custer,Omingo,12,12,0,27,27,Average LOS Misdemeanors,16.14,89,16,0,3,1,12,88,1,92,12,1,
2020,4,Custer,Omingo,12,12,0,27,27,Misdemeanor Releases,103,87,16,0,3,0,13,86,1,89,13,1,
2020,4,Custer,Omingo,12,12,0,27,27,Homeless,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Douglas,New World (Tyler),436,520,0,1022,947,Number of inmates,313,260,53,0,45,5,3,260,0,223,82,8,
2020,4,Douglas,New World (Tyler),436,520,0,1022,947,Sentenced,54,44,10,0,6,1,0,47,0,44,10,0,
2020,4,Douglas,New World (Tyler),436,520,0,1022,947,Unsentenced - Hold,65,54,11,0,13,1,0,51,0,37,28,0,
2020,4,Douglas,New World (Tyler),436,520,0,1022,947,Unsentenced - No Hold,194,162,32,0,26,3,3,162,0,142,44,8,
2020,4,Douglas,New World (Tyler),436,520,0,1022,947,Unsentenced - No Hold Felonies,151,125,26,0,22,3,3,123,0,108,36,7,
2020,4,Douglas,New World (Tyler),436,520,0,1022,947,Unsentenced - No Hold Misdemeanors,43,37,6,0,4,0,0,39,0,34,8,1,
2020,4,Douglas,New World (Tyler),436,520,0,1022,947,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,4,Douglas,New World (Tyler),436,520,0,1022,947,Administrative Segregation,28,25,3,0,7,0,0,21,0,25,2,1,
